valor_1,contratacao_1,valor_2,contratacao_2,match_palavras
AMERICA DIAGNOSTICOS,rede propria,DIAGNÓSTICOS DA AMÉRICA,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS AMERICA,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S A PREMIUM,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S.A .,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S A,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S.A.,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S.A. CYTOLAB,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S.A. DELBONI,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S.A. LAVOISIER,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA SA,rede credenciada,america diagnosticos
AMERICA DIAGNOSTICOS,rede propria,DIAGNOSTICOS DA AMERICA S.A,rede credenciada,america diagnosticos
HOSPITAL DIA PROMED,rede propria,IOM HOSPITAL DIA,rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,PROVER HOSPITAL DIA,rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,PROTRAUMA SERVICOS MEDICOS (HOSPITAL DIA),rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,HOSPITAL DIA SERVCOR,rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,HOSPITAL DIA HEITOR VILASBOAS LTDA,rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,SAO LUCAS DIA HOSPITAL,rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,GASTROPROCTO HOSPITAL DIA E SERVICOS MEDICOS,rede credenciada,hospital dia
HOSPITAL DIA PROMED,rede propria,SAO MATHEUS HOSPITAL DIA,rede credenciada,hospital dia
HOSP GERAL JOINVILLE,rede propria,HOSP GERAL EL KADRI,rede credenciada,hosp geral
HOSP GERAL JOINVILLE,rede propria,PS INFANTIL E HOSP GERAL,rede credenciada,hosp geral
HAP DUQUE DE CAXIAS,rede propria,CASA DE SAUDE E MATERNIDADE DE CAXIAS,rede credenciada,de caxias
HAP DUQUE DE CAXIAS,rede propria,CAXIAS PRIME CENTRO DE TERAPIAS LTDA.,rede credenciada,de caxias
HAP DUQUE DE CAXIAS,rede propria,FISIOMED DE CAXIAS SERVICOS DE FISIOTERAPIA E,rede credenciada,de caxias
HAP DUQUE DE CAXIAS,rede propria,W S CLIN ODONTOL DE CAXIAS LTDA,rede credenciada,de caxias
HAP DUQUE DE CAXIAS,rede propria,AVALIACAO DE SAUDE - HAP ANTONIO SALES,rede credenciada,hap de
HAP DUQUE DE CAXIAS,rede propria,CASA DE SAUDE CAXIAS,rede credenciada,de caxias
VIDA IMG A MAGALHAES,rede propria,VIDA SAUDE CENTRO MEDICO DE DIAGNOSTICO S.A.,rede credenciada,vida a
VIDA IMG A MAGALHAES,rede propria,VIDA IMAGEM AGAMENON MAGALHAES,rede credenciada,vida magalhaes
HAPCLINICA DO CABO,rede propria,CLINICA DE SAUDE DO CABO,rede credenciada,do cabo
PA BEZ. DE MENEZES,rede propria,S R B DE MENEZES,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,CONSULTORIO FLAVIA CHAUD DE PA,rede credenciada,pa de
PA BEZ. DE MENEZES,rede propria,HOSPITAL CASSEMS UNIDADE DE PA,rede credenciada,pa de
PA BEZ. DE MENEZES,rede propria,SAMUEL WILDARY DE MENEZES SOUZA LTDA,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,JANAINA DE MENEZES LOPES PIMENTEL EIRELI,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,ROSANA CUNHA DE MENEZES,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,RAFAEL MENEZES LEONEL DE ASSUNCAO,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,HOSPITAL DR ADOLFO BEZERRA DE MENEZES,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,LABORATORIO DE PATOLOGIA DR. MENEZES LTDA,rede credenciada,de menezes
PA BEZ. DE MENEZES,rede propria,MENEZES NUCLEO DE SAUDE ORAL LTDA,rede credenciada,de menezes
VIDA IMAGEM MACEIO,rede propria,VIDA & IMAGEM PINHEIRO,rede credenciada,vida imagem
VIDA IMAGEM MACEIO,rede propria,VIDA E IMAGEM JOAO PESSOA,rede credenciada,vida imagem
VIDA IMAGEM MACEIO,rede propria,VIDA IMAGEM AGAMENON MAGALHAES,rede credenciada,vida imagem
CL MED DA FAMILIA,rede credenciada,MED FAMILIA RODRIGUES JR,rede propria,med familia
CL MED DA FAMILIA,rede credenciada,ULTRA SOM SERV MED LTDA - HAPC PEDRO DA HORA,rede propria,med da
CL MED DA FAMILIA,rede credenciada,ULTRA SOM SERV MED LTDA - HAPCL VASCO DA GAM,rede propria,med da
CL MED DA FAMILIA,rede credenciada,ULTRA SOM SERV MED LTDA - UNID DA MULHER,rede propria,med da
CL MED DA FAMILIA,rede credenciada,NUCLEO MEDICO DA FAMILIA (RODRIGUES JUNIOR),rede propria,da familia
CL MED DA FAMILIA,rede credenciada,NUCLEO MEDICO SAUDE DA FAMILIA MARACANAU,rede propria,da familia
CL MED DA FAMILIA,rede credenciada,NUCLEO MEDICO SAUDE DA FAMILIA MONTESE,rede propria,da familia
HOSPITAL ANTONIO PRU,rede propria,HOSPITAL SANTO ANTONIO,rede credenciada,hospital antonio
HOSPITAL ANTONIO PRU,rede propria,HOSPITAL SANTO ANTONIO DO RECONCAVO,rede credenciada,hospital antonio
HOSPITAL ANTONIO PRU,rede propria,HOSPITAL SANTO ANTONIO LTDA,rede credenciada,hospital antonio
HOSPITAL ANTONIO PRU,rede propria,HOSPITAL SANTO ANTONIO SANTOS,rede credenciada,hospital antonio
HAPCLINICA RODRIGUES JUNIOR,rede propria,ROBERTSON RODRIGUES PEREIRA JUNIOR,rede credenciada,rodrigues junior
HOSPITAL RIO POTY,rede propria,HOSPITAL EVANGELICO DE RIO VERDE,rede credenciada,hospital rio
HOSPITAL RIO POTY,rede propria,HOSPITAL EVANGELICO DE RIO VER,rede credenciada,hospital rio
HOSPITAL RIO POTY,rede propria,HOSPITAL DE CLINICAS RIO MAR BARRA LTDA,rede credenciada,hospital rio
HOSPITAL ANA LIMA,rede propria,HOSPITAL ANA COSTA S A,rede credenciada,hospital ana
CLINICA AMERICA,rede propria,CLINICA AMERICA (ADULTO E PEDIATRICO),rede credenciada,clinica america
CLINICA AMERICA,rede propria,CLINICA INFANTO JUVENIL JARDIM AMERICA EIRELI,rede credenciada,clinica america
CM DE PAULISTA,rede propria,CENTRO PAULISTA DE CIRURGIA OC,rede credenciada,de paulista
CM DE PAULISTA,rede propria,FISIOPAULISTA-FISIOCLINICA DE PAULISTA,rede credenciada,de paulista
CM DE PAULISTA,rede propria,JARDIM PAULISTA SOCIEDADE DE DENTISTAS,rede credenciada,de paulista
CM DE PAULISTA,rede propria,INSTITUICAO PAULISTA ADVENTISTA DE EDUCACAO E,rede credenciada,de paulista
CM DE PAULISTA,rede propria,BANCO DE SANGUE PAULISTA LTDA.,rede credenciada,de paulista
CM DE PAULISTA,rede propria,CLINICA PAULISTA DE FONOAUDIOLOGIA LTDA,rede credenciada,de paulista
CM DE PAULISTA,rede propria,INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS,rede credenciada,de paulista
CM DE PAULISTA,rede propria,INSTITUTO PAULISTA DE ANALISES CLINICAS LTDA,rede credenciada,de paulista
CM DE PAULISTA,rede propria,UNIDADE PAULISTA DE REUMATOLOG,rede credenciada,de paulista
CM DE PAULISTA,rede propria,UNIDADE PAULISTA DE REUMATOLOGIA LTDA,rede credenciada,de paulista
CM DE PAULISTA,rede propria,INSTITUTO PAULISTA DE CANCEROLOGIA MOCA LTDA,rede credenciada,de paulista
CM DE PAULISTA,rede propria,HOSPITAL DE OLHOS PAULISTA,rede credenciada,de paulista
CM DE PAULISTA,rede propria,LABORATORIO DE ANALISES CLINICAS PAULISTA LTD,rede credenciada,de paulista
CM DE PAULISTA,rede propria,UNIDADE PAULISTA DE MEDICINA LTDA,rede credenciada,de paulista
HAP SAO GERARDO,rede propria,DAVITA SAO GERARDO,rede credenciada,sao gerardo
NB SAO GERARDO,rede propria,DAVITA SAO GERARDO,rede credenciada,sao gerardo
HAP JOSE WALTER,rede propria,DNA ODONTOLOGIA JOSE WALTER LTDA,rede credenciada,jose walter
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA DE CARDIOLOGIA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA 9 DE JULHO,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA MINEIRA DE APARECIDA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA SOLO DE LUCENA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA DE PSIQ E PSICOLOGIA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA DE ESPECIALIDADES JARDIM AMERICA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA ATTENTIS ** ATENDIMENTO DE SEGUNDA A SEXTA DE 07H AS 19H**,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA ME,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA PRUDENTE DE MORAES,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINIPAM CLINICA PARANAENSE DE,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA POÇOS DE CALDAS,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA TRAJANO DE BARROS,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA FLAVIANO DE MELO,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA PROF FLAVIANO DE MELO,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA DE ESP IRACEMAPOLIS,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA HONORIO DE PAIVA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA PRUDENTE DE MORAES,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA BARAO DE STUDART,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA JOSE DE ASSI,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA FEIRA DE SANTANA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA DUQUE DE CAXIAS,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA BARAO DE ITAMARACA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA JOSE DE ASSIS FERREIRA,rede propria,clinica de
CLINICA DE NEURODIAGNOSTICO,rede credenciada,CLINICA RODRIGUES DE ABREU,rede propria,clinica de
VIDA IMAGEM H GRACA,rede propria,VIDA & IMAGEM PINHEIRO,rede credenciada,vida imagem
VIDA IMAGEM H GRACA,rede propria,VIDA E IMAGEM JOAO PESSOA,rede credenciada,vida imagem
VIDA IMAGEM H GRACA,rede propria,H. M. CLINICA E DIAGNOSTICO POR IMAGEM LTDA,rede credenciada,imagem h
VIDA IMAGEM H GRACA,rede propria,VIDA IMAGEM AGAMENON MAGALHAES,rede credenciada,vida imagem
HAPCL CAMPINA GRANDE,rede propria,CAMPIMAGEM - CENTRO DE DIAGNOSTICO POR IMAGEM DE CAMPINA GRANDE,rede credenciada,campina grande
HAPCL CAMPINA GRANDE,rede propria,HOSPITAL DE OFTALMOLOGIA DE CAMPINA GRANDE,rede credenciada,campina grande
TELEMED ZONA NORTE,rede propria,UNIDADE DE FISIOTERAPIA ZONA NORTE,rede credenciada,zona norte
LAB CONJUNTO CEARA,rede propria,RITMOCORDIS LAB DE ARRIT E MARC. DO CEARA,rede credenciada,lab ceara
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO DE DIAGNOST,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO DE OLHOS,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO DE DIAGNOSTIC,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO DE DIAG MA,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO CLINICO QUALIDADE DE VIDA,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO CLINICO QUALIDADE DE VI,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO AVANCADO DE FISIOTERAPIA HIGIENOPOLIS,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO CLINICO DUQUE DE CAXIAS,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO DE ONCOLOGIA ABC,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO CLINICO AUGUSTO DE LIMA,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,HAPCLINICA CENTRO - FEIRA DE SANTANA,rede propria,centro de
CENTRO DE PNEUMOLOGIA,rede credenciada,CENTRO MEDICO BEZERRA DE MENEZES,rede propria,centro de
CASA DE EURIPEDES,rede propria,SANTA CASA DE SAO MI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MAT.,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE PIRASS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA CASA DE CARIDADE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MIS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDAD SANTA CASA DE MISERIC,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERIC E MATER,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE ARAXA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE FRANCA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE DOIS CORREGOS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE BAT,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE JAU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE GUAIRA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMAND SANTA CASA DE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE PASSOS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE JAHU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SAO JOAO (URGENCIA CLINICA MEDICA 12 HORAS),rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SAO MIGUEL DOS CAMPOS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SE MATERNIDADE P SOCORRO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRM CASA CARIDAD SAO VIC PAULO DE CAJURU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SOCIEDADE BENEFICIENTE SANTA CASA DE SERRANA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE IG,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERIC DE SAO JOSE DO RIO PRET,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA SAO VICENTE DE PAULO TANABI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,FUNDACAO SANTA CASA DE MISERICORDIA DE FRANCA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE DE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMA.DA STA.CASA DE MISERICORDIA DE LIMEIRA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE CAFELANDIA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BATATAIS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE PIRAJUI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ITUVERAVA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE CAPIVARI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE IP,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MIS E MAT D ZILDA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE DE CAXIAS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,ASSOCIACAO SANTA CASA CLINICAS DE BIRIGUI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE TIETE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BELO HORIZONTE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE PARAGUACU PAULI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE N S PERPETUO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SAO SIMAO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE LAVRAS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE PINDAMONHANGABA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ARACATUBA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE MANOEL GONCALVES DE SOUSA MO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE GUAIRA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BARRETOS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE MACEIO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE PITANGUEIRAS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE VALENCA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SAO SEBASTIAO D,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE IMACULADA CONCEICAO LTDA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA LUCIA S A,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISER DE MONTE APRAZIVEL,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,INSTITUTO DE MEDICINA DO COMPORTAMENTO EURIPEDES BARSANULFO,rede credenciada,de euripedes
CASA DE EURIPEDES,rede propria,ASSOCIACAO HOSPITALAR SANTA CASA DE LINS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE SANTA CASA DE MISERICORDIA DE MARIN,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISER PONTAL,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA MISERICORDIA DE VOTUPORANGA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE NOSSA SRA DE FATI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE DIVINO ESPIRITO SANTO S.A,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE OU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,STA. CASA DE MISERICORDIA DE PASSOS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE SANTA CASA DE MISERICORDIA DE CAMBU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE SANTA CASA DE MISERI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE DO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAIDE E MATERNIDADE NOSSA SENHORA DE,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE LONDRINA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE CARIDADE DE MACHAD,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE ANDRADINA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE DE MURIAE HOSPITAL SAO PAULO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE CATALAO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE OL,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE CARIDADE DE FORMIGA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE VALPARAISO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE NOSSA SENHORA APA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,HOSPITAL DA FUNDACAO CASA DE CARIDADE DE SAO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE SANTA MARTHA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE SANTA TEREZA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE SANTA RITA DO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ANAPOLIS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ARAGUARI,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE AREADO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DO HOSPITAL DA SANTA CASA DE POCOS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BARBACENA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SABARA,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ANDRADAS,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,SANTA CASA MISERICORDIA SANTA ROSA DE VITERBOVALIDADO MATERIAIS 14/09/2021 VERONICA M.,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRMANDADE DA STA CASA DE MISER DE TAMBAU,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE DE OURO FINO,rede credenciada,casa de
CASA DE EURIPEDES,rede propria,IRM.DA SANTA CASA DE MISERIC.CAROLINA MALHEIR,rede credenciada,casa de
