valor_1,contratacao_1,valor_2,contratacao_2,match_palavras
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DA MATTA CLINICA DE FISIOTERAPIA S S LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE GENETICA MEDICA SOCIEDADE SIMPLES,rede credenciada,clinica de medica
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DRC CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOCLARA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA LUFIEGO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,LORENA MS CLINICA DE ACUPUNTURA & FISIO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA DIVIFISIO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE SAUDE DE ALFENAS LTDA ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SYMBOLIZE CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA SANTA CLARA LTDA ARAG,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ARTICULARE CLINICA DE FISIOTERAPIA LTDA ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MOREIRA E TOMAZ ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOLOGICA CLINICA DE FISIOTERAPIA LTDA ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIO MAIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA VILA ISA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CARVALHO E LIMA CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA SABARAENSE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SALUTE CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOVIDA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA SATIRO E MARANI LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,INTEGRARE CLINICA MEDICA ESPECIALIZADA LTDA M,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,EMPREMED CLINICA MEDICA LTDA ME,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PERSONA CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA VIVER CENTRO DE ESPECIALIDADES MEDICA,rede credenciada,clinica de medica
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,WACKED CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOVIDA CLINICA DE FISIOTERAPIA S C LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIORIOS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE RADIOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOHAUS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE REABILITACAO VITALLE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AME ASSISTENCIA MEDICA A EMPRESAS LTDA,rede credenciada,assistencia medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MOURA DE FREITAS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIO POSTURAL LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ORTOCENTER CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,HEMATOLOGICA CLINICA DE HEMATOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA HOSPITALAR DE IMAGEM SAO JOSE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,RCS CLINICA MEDICA LTDA EPP,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE UROLOGIA DO COMERCIO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MULTIVISION CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ORTOCENTER CLINICA DE FISIOTERAPIA SC LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,LPV CLINICA DE AVALIACAO PSICOLOGICA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA SAO LUCAS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CENTER SAUDE CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BIANCONI CLINICA DE SAUDE E BEM ESTAR LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIO MARQUES CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA CRISTO REI LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA FAUSTINO MACHADO LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,NUTRICLIN CLINICA DE NUTRICAO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLIFI CLINICA MEDICA E FISIOTERAPICA DE JEQUI,rede credenciada,clinica de medica
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA EQUILIBRIUM LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BLG CLINICA MEDICA LTDA. ME,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE RADIOLOGIA ODONTOLOGICA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,JJL CLINICA DE RADIOLOGIA ODONTOLOGICA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE SAUDE INTEGRAL VHRG LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,RCIM CLINICA ODONTOLOGICA E MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE RADIOL ODONTO SAFE CARNEIRO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ODONTOMEDICA - CLINICA MEDICA ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,RADIO FACIAL CLINICA DE RAD ODONT LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,INSTITUTO LUZ ASSISTENCIA DE DEPENDENTES LTDA,rede credenciada,de assistencia ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PRIMACORDIS CLINICA MEDICA LTDA ME,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA TAU LTDA ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SABOYA SILVA CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AMMA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE DOENCAS RENAIS DE COLOMBO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA SALUTARIS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FMF LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA VASCONCELOS E VIEIRA LTDA ME,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ORTOPEDIA E FISIOT MOV ATIVO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ATIVIDADE DE FISIOTERAPIA LTDA ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOCLARA CLINICA DE FISOTERAPIA LTDA EPP,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,D' AGOSTINI CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA OLIVEIRA PRADO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA E PSICOLOGICA SANTOS & ANDRADE LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE TRATAMENTO RENAL LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MORENO CLINICA INTEGRADA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA SANTA TEREZINHA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,INOVA - CLINICA DE ODONTOLOGIA LTDA.,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,OTO VITTA CLINICA DE ESPECIALIDES LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ODINEIA FERREIRA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA MAGALHAES LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MADRE CLINICA DE DESENVOLVIMENTO HUMANO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA SAO VICENTE DE ARAUCARIA EIREL,rede credenciada,clinica de medica
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SAO LUCAS CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE SAUDE FISIOCENTER ITAUNA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE DOENCAS RENAIS DE ALVORADA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BALTA BANISKI CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,JARDINS CLINICA MEDICA E ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLIMEDI CLINICA DE MEDICINA INTEGRADA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CEFIT CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BRUMED ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOTERAPEUTA DE MESSEJANA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,REABILITAR CLINICA DE FISIOTERAPIA LTDA ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AGAPAN CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AGAPE CLINICA DE AVALIACAO PSICOLOGICA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AL CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ALAMED CLINICA MEDICA E ODONTOLOGICA S S LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ALMED FISIOTERAPIA E CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AMA ASSISTENCIA MEDICA ALTERNATIVA LTDA,rede credenciada,assistencia medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AP CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ARAGON CLINICA DE REABILITACAO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,C S CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CALIGO CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CDR CLINICA DE DOENCAS RENAIS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CENTER FISIO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ALVES DE LIMA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ARTE DE VIVER BEM LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ARTE DE VIVER BRINCANDO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ACUPUNTURA TAI S S LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE DOR SAO PAULO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ESPECIALIDADES F L LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ESPECIALIDADES SOROCABA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA B D LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA CARLA FAVORETO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA CAZZO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA DR RUY BERCOT DE MATTOS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIO ACAO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOCURE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOLAGOS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOVIDA SAUDE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA LAGOSFISIO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA MARIA INEZ S S LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA OSTEOFISIO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA OSTROCK LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA REINVENCAO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA RENASCER LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FONOAUDIOLOGIA REORG LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FOTOTERAPIA ABC LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FRATURAS SAO CAETANO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE HEMOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE OLHOS FLUMINENSE S S LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ORTOPEDIA E FRATURAS ALPHA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA DNLL LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA EX SISTENCIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA GABRIELA GRACIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA INDIVIDUAR LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA JESSICA MACEDO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA MORADA DO SER LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA ODESSA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA REVIVER LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE REABILITACAO E FISIOTERAPIA FISIO VITAE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE SAUDE MULTIDISCIPLINAR PEROLI LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE TERAPIA ESPECIALIZADA VIVERE LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA FLOR DE LOTUS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA H2A DE FISIOTERAPIA E ORTOPEDIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA HARMONIA SERVICOS DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA INTROJECCAO DE PSICOTERAPIA LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA LUIZ PIRES DE MELLO LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MANOEL DE SOUZA LIMA LTDA-ME,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MATER DEI DE RIO DAS OSTRAS LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA ANDERY MELGES LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA ATIBAIA LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA CERIS LTDA.,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA MONTENEGRO LTDA,rede credenciada,clinica medica ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MULTIDISCIPLIN DE R INF S FRANC LTDA,rede credenciada,clinica de ltda
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ODONTO MEDICA TRINDADE SANTANA LTDA,rede credenciada,clinica medica ltda
