valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
AMB AERIS IND E COM DE EQUI GE,rede propria,SERVICO DE FISIOTERAPIA GERAL E REAB DE PETRO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CIPRO CENTRO INTEG DE PREV E REABILITACAO ORA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HOSPITAL E MATERNIDADE BENEFICENTE DE CHARQUE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE HEMATOLOGIA E PATOLOGIA CLINICA LTD,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ARC LABORATORIO DE ANALISES CLINICAS E CITOLO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LABORATORIO DE PAT CLIN E ANAL CLIN CARLOS CH,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA REUMATOLOGIA E FISIOTERA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,BEM VIVER CLINICA DE CIRURGIA E ENDOSCOPIA EI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,PALERMO CENTRO DE ORTODONTIA E SAUDE BUCAL,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE TOCO-GINECOLOGIA E VIDEO-ENDOSCO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ICEM INSTITUTO DE CIRURGIA E ENDOSC. DO MARAN,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINLAB LABORATORIO DE PATOLOGIA E ANALISES C,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO MEDICO DE ORTOPEDIA E TRAUMATOLOGIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE ORTOPEDIA E TRAUMATOLOGIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INTORCE - INSTITUTO DE ORTOPEDIA E TRAUMAT. E FISIOT. DO CEARA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,TJ SERVICOS DE SAUDE E EDUCACIONAIS LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA E FISIOTERAPIA MOVIMENTO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HELOIZA DE FATIMA AZEVEDO E CIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CASA DE SAUDE E MATERNIDADE SANTA MARTHA S A,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,A. F. CLINICA DE FISIOTERAPIA E REABILITACAO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ALMEIDA PRADO SERVICOS DE PSICOLOGIA E NEUROP,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,AMARELO IPE ESPACO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ASR CLINICA MEDICA E DE PSICOLOGIA LTDA.,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,BAETA NEVES CENTRO MEDICO DE ORTOPEDIA E ACUP,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,BANCO DE SANGUE DE SAO PAULO E SERVICOS DE HE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,C. E. M. CENTRO DE EXCELENCIA MEDICA SERVICOS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CAMARA DE ARBITRAGEM MEDIACAO E PSICOLOGIA S,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CAVASSANI E FARIA CLINICA DE PSICOLOGIA S S L,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CEAP CENTRO DE ENSINO E ATENDIMENTO PSICOLOGI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CEMAP CLINICA DE ESPECIALIDADES MEDICAS E ATE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE EXCELENCIA FISICA UNIMED RIO E FJG,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE REABILITACAO E CONDICIONAMENTO FISI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE REABILITACAO FUNCIONAL SEPAROWIC E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE REFERENCIA INCLUSIVO E ESPORTIVO LT,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE TERAPIA OCUPACIONAL E TERAPIAS INTE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CEPEAF CENTRO DE PESQUISA E ATENDIMENTO FONO.,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CEPEAF CENTRO DE PESQUISA E ATENDIMENTO FONOA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CETE CENTRO ESPECIALIZADO DE TERAPIA E ESTIMU,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLIN DE REAB. E FISIOTERAPIA FISIO VITAE S C,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA ANA PALMA DE FISIOTERAPIA E REEDUCACA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO L J HA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO SANTA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO SAO LU,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE FONOAUDIOLOGIA E PSICOLOGIA SILVIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE FRATURAS E ORTOPEDIA SANTA CLARA L,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA E ESPECIALIDADES FONTANA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA E FRATURAS ALPHA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA E FRATURAS ORTOLESTE LTD,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE PSICOLOGIA E ESPECIALIDADES ESPACO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE PSICOLOGIA E ESPECIALIDADES PARAIS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE PSICOLOGIA E FONOAUDIOLOGIA YONIN,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE PSICOLOGIA FONOAUDIOLOGIA E NUTRIC,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE PSICOLOGIA RODRIGUES FREITAS E COR,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE REAB. E FISIO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE REABILITACAO E FISIOTERAPIA FISIO VITAE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE SAUDE E NUTRICAO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA E COMERCIO DE PRODUTOS DE FISIOTERAPI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA E COMERCIO DE PRODUTOS FISIOTERAPIA C,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA H2A DE FISIOTERAPIA E ORTOPEDIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA MEDICA E NUTRICIONAL DE VINHEDO LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA NUMEN CENTRO DE TERAPIA E DIAGNOSTICO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA PRISMA DE PSIQUIATRIA E PSICOLOGIA LT,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA ROSSI DE FISIOTERAPIA E SERVICOS LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLIPS CLINICA INTEGRADA DE PSICOLOGIA E PSQUI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CNH CENTRO DE NEFROLOGIA E HIPERTENSAO LTDA.,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CONSULTORIO DE PSICOLOGIA E PSIQUIATRIA CANED,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,COT CLINICA DE ORTOPEDIA E TRAUMATOLOGIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,COTESP CLINICA DE ORTOPEDIA E TRAUMATOLOGIA S,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,COTRE CENTRO DE ORTOPEDIA TRAUMATOLOGIA E REA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CREB CENTRO DE REUMATOLOGIA E ORTOPEDIA BOTAF,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CSC CLINICA DE PSICOLOGIA E E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CSC CLINICA DE PSICOLOGIA E RECURSOS HUMANOS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CURA CENTRO DE ULTRASSONOGRAFIA E RADIOLOGIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,E F DE ANDRADE SILVA FISIOTERAPIA PILATES,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,E. L. CHAGAS SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ELGRA CLINICA DE FISIOTERAPIA E ACUPUNTURA S S LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,EQUILIBRIO CORPORAL CLINICA DE FISIOTERAPIA E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ESCUTA CONSULTORIO DE PSICOLOGIA E PSICANALIS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ESPACO AURA CLINICA DE FONOAUDIOLOGIA E PSICO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ESPACO DE FISIOTERAPIA E SAUDE ANALIA FRANCO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ESPACO PERSEVERARE CLINICA DE PSICOLOGIA E DE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIO DOCTOR CLINICA DE FISIOTERAPIA E REABIL,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIOART CENTRO DE FISIOTERAPIA E REABILITACA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIOCLIN DE MACAE FISIOTERAPIA E REABILITACA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIOLESTE CLINICA DE FISIOTERAPIA E TREINAME,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIOMED CLINICA DE FISIOTERAPIA E SERVICOS D,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIOMED DE CAXIAS SERVICOS DE FISIOTERAPIA E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FLOREM CLINICA DE PSICOLOGIA E ESPECIALIDADES,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FLUYR SAUDAVEL CLINICA DE REABILITACAO E ESTE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FONOCLINICA SERVICOS DE FONOTERAPIA E AUDIOLO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,GOT GRUPO DE ORTOPEDIA E TRAUMATOLOGIA S S,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,GTO GRUPO DE TRAUMATOLOGIA E ORTOPEDIA LTDA.,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HEALING CENTRO DE REABILITACAO E TERAPIA CORP,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HIDROFISIO CLINICA DE FISIOTERAPIA E ESTETICA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IBET CLINICA DE ESPECIALIDADES E EDUCACAO CON,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IC ORLANDO SERVICOS DE PSICOLOGIA E MEDICINA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IMEDE INSTITUTO DE MEDICINA ESPECIALIZADA E D,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IMOT INST MOGIANO DE ORT E TRAUMATOL S C LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IMOT INSTITUTO MOGIANO DE ORTOPEDIA E TRAUMAT,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUICAO ADVENTISTA ESTE BRAS. DE PREV E A,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE APRIMORAMENTO PESSOAL E PROFISSI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE FISIOTERAPIA E REABILITACAO IFER,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE PSICOLOGIA E PSICANALISE PSIQUE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE PSICOLOGIA E SAUDE FRANQUIA SUMA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE REABILITACAO E CAPACITACAO PARA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO DE REABILITACAO E TERAPIA HOLISTICA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO FLEMING DE ANALISES CLINICAS E BIOL,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INSTITUTO FRANCOSO DE MEMBRO SUPERIOR E TERAP,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IORT INSTITUTO DE ORTOPEDIA E TRAUMATOLOGIA L,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,KAIROS CONSULTORIO DE PSICOLOGIA E PSICANALIS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LABORATORIO DE ANALISES CLINICAS E ANATOMIA P,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LIFECLIN CLINICA DE PSICOLOGIA E ESPECIALIDAD,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LOTHUS CLINICA DE PSICOLOGIA E NUTRICAO S S L,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,MELIA CLINICA DE FISIOTERAPIA E REABILITACAO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,MENTE CRIATIVA CLINICA DE PSICOLOGIA E REFLEX,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,MOVIMENTO VIDA SERVICOS DE FISIOTERAPIA E TER,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,MVS ASSESSORIA E PRESTACAO DE SERVICOS LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,NANACLIN NUCLEO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,NEUROSER CLINICA DE NEUROPSICOLOGIA E PSICOLO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ORTOFIT INSTITUTO DE ORTOPEDIA FISIOTERAPIA E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,PEDIATHERAPIES CLINICA DE FISIOTERAPIA E REAB,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,POLONI E SALAZAR CLINICA DE FISIOTERAPIA S S,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,PRO CORPORE INSTITUTO DE FISIOTERAPIA E ESTET,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,PRO SAUDE CLINICA DE PSICOLOGIA E BEM ESTAR L,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,REABILITARE CLINICA DE FISIOTERAPIA E PILATES,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ROCHA RAMOS NUCLEO DE PSICOLOGIA E APRENDIZAD,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,S.K. SERVICO DE PREVENCAO E DETECCAO DO CANCE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SAMPA - SERVICO DE ANESTESIA E MONITORIZACAO DO PARA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SERFIS SERVICOS DE PSICOLOGIA E FONOAUDIOLOGI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SERPCRAZ SERVICOS DE PSICOLOGIA E CLINICA DE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SERV SOCIAL DA IND DO PAPEL PAPELAO E CORT DO,rede credenciada,ind e,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SERVICOS VANGUARDA DE PEDIATRIA E OBSTETRICIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SINTAGMA ESPACO DE ESCUTA E SUBJETIVIDADE LTD,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SK FISIOCLINICA CLIN DE FISIOTERAPIA E ORTOP,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SOC.BRASILEIRA E JAPONESA DE BENEFICENCIA SAN,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SOCIEDADE CAMPINEIRA DE EDUCACAO E INSTRUCAO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,T. A.DE AGUIAR TERAPIAS E MEDICINA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,UBARI ESPACO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,UNIPSICO DE SAO PAULO COOPERATIVA DE SAUDE E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,VENTURA BELASCO E SOUSA CLINICA DE PSICOLOGIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,VIVAN E SOUTO CLINICA DE PSICOLOGIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,REFISIO CLINICA DE REABILITACAO E FISIOTERAPI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CIPRO CENTRO INTEG DE PREV E REABIL ORAL LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,EBENEZER CLI DE ESTOMATOLOGIA E REABILI ORAL,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,GRUPO DE PESQUISA E ASSISTENCIA AO CANCER INF,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LAB FERRARI DE ANAL CLINICAS E ANATOMOPATOLOG,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CASA DE SAUDE E MATERNIDADE SAO VICENTE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,DNA CENTRO LABORATORIAL DE GENETICA E BIOLOGI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,NEFROCLINICAS IPANEMA SERVICO DE NEFROLOGIA E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,NEOCOG CLINICA DE PSICOLOGIA E NEUROPSICOLOGI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CDTR CENTRO DE DIALISE E TRANSPLANTE RENAL LT,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,UNTR UNIDADE DE NEFROLOGIA DIALISE E TRANSPLA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SPACO MATERNAGI CLNICA DE PSICOLOGIA E FISIO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,MERAKI CLINICA DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA TRAUMATOLOGIA E PEDIATRI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CICLOS CLINICA DE PSICOLOGIA E TERAPIAS INTEG,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE REABILITACAO E FISIOTERAPIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CNTT CLINICA DE NEFROLOGIA E TRANSPLANTE RENA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE ESTUDOS E ATEND PSICOLOGICOS C G JU,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,MENTE E CORPO CLINICA DE DESENVOLVIMENTO PESS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,IC ORLANDO SERVICOS DE PSICOLOGIA E MEDICINA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,M3 CLINICA DE GINECOLOGIA E ESPECIALIDADES LT,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CRISCUOLO CLINICA MEDICA PSICOLOGICA E DE TER,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,EXITO SERVICOS DE PSICOLOGIA E INSTITUTO DE A,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,EXATA LABORATORIO DE ANALISES CLINICAS E SERV,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,KAZON E ANDRADE INSTITUTO DE FISIOTERAPIA LTD,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE INTEGRACAO CORPO E MENTE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE PSICOLOGIA VIVER E CONVIVER LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CLINICA DE ORTOPEDIA E FISIOTERAPIA PADRE ANC,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HOSPITAL VAZ MONTEIRO DE ASSIST A INFANCIA E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,A P DE CARVALHO E SILVA ODONTOL,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,FISIOMASTER CLINICA INTEGRADA DE PREVENCAO E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LTP DE NILOPOLIS CLINICA DE ORTOPEDIA E TRAUM,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,GHOT GRUPO H DE ORTOPEDIA E TRAUMATOLOGIA SS,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,INEDI INSTITUTO DE NEFROLOGIA E DIALISE LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HEMOCLINICA CLINICA DE HEMATOLOGIA E HEMOTERA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,HEMOMED INSTITUTO DE ONCOLOGIA E HEMATOLOGIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SOC BENEF E HOSPITALAR SANTA CASA DE MIS DE S,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LABACLEN LABORATORIO DE ANALISES CLINICAS E E,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,LAPAC LABORATORIO DE ANATOMIA PATOLOGICA E CI,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SERPCRAZ SERV DE PSIC E CLIN DE ESPEC LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ADAIR JOSE DE DORDI E CIA LTDA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CASA DE SAUDE E MATERNIDADE TEREZINHA DE JESU,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE ESTUDOS ATENDIMENTO E APRIMORAMENTO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE HEMATOLOGIA E HEMOTERAPIA E TERAPIA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE SAUDE CORPO E EQUILIBRIO LTDA.,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ASSOCIACAO HOSPITALAR E EDUCACIONAL DE POMERO,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,DAVITA BRASIL PARTICIPACOES E DE NEFROLOGIA LTDA.,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,CENTRO DE PESQUISA E DIAGNOSTICOS ESPECIALIZA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,SERES CENTRO DE ESPECIALIDADES INF E ADOLESCE,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,ERA INSTITUTO DE PSICOLOGIA REABILITACAO E SA,rede credenciada,e de,2
AMB AERIS IND E COM DE EQUI GE,rede propria,NUCLEO DE ODONTOLOGIA E SAUDE ALESSANDRA,rede credenciada,e de,2
