valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ENDOCARD CLINICA MEDICA D. B. F. LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ACUPUNTURA PIETROBON LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE CORACAO C.V.A.P. LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SADEB CLINICA MEDICA DIAGNOSTICOS S S LTDA.,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FLUTUA CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINED CLINICA DE NEFROLOGIA DE DIADEMA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ASSIS ASSIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CTN CLINICA DE NEFROLOGIA LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CRISCUOLO CLINICA MEDICA PSICOLOGICA E DE TER,rede credenciada,clinica de medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,INSTITUTO WALDEMAR ROCHA DE CLINICA MEDICA LT,rede credenciada,clinica de medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA VIVER E CONVIVER LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AMPLA VISAO CLINICA DE ORTOPTICA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,NEW CLINIC CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DECORDIS ITABORAI CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,RENALCLASS CLINICA DE NEFROLOGIA LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA CORPO ATIVO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA TRICIS DE INTERVENCAO COMPORTAMENTAL LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLIFI CLINICA FISIOTERAPICA DE JEQUIE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ENDO ACCU CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PSICORED CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,H MENDES CLINICA DE SAUDE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ALIVIAR CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA SAN PAOLO LTDA.,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AUGUSTO BORTOLOTTI CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLIMES CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CMSB CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CENTER MED CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA ORIGAMI LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,M. A. F. CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ROSANGELA CURI CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOCORPUS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ALERGIA SANTA PAULA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AMOR DE GIULIA CLINICA MULTIDISCIPLINAR LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BAHSTRO X CLINICA DE IMAGEM LTDA EPP,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FOUR CLINICA DE ESPECIALIDADES LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA BRAMBILE S S LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA DR PRA VOCE LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,UNISAUDE CLINICA MEDICA SERVICOS DE DIAGNOSTICOS E IMAGENS L,rede credenciada,clinica de medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SOMAR CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,GARDIENCOR CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE REABILITACAO INTEGRADA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FACA FISIO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLIFIM CLINICA DE FISIOTERAPIA E ASSISTENCIA,rede credenciada,clinica de assistencia,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA PRIMAVERA S C LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,HORUS CLINICA MEDICA E PSICOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SMART CLINICA MEDICA E ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,REJANE MURAKI CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PRONTOMED CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA E ODONTOLOGICA LEVITA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,LABORATORIO DE ANALISES CLINICA HEMOLAB LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA ODONTO DRA FRANCINETE CIA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA E ODONTOLOGICA VEGA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA SAUDE E VIDA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ALLARA CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA CONCON LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ORTOFISI CLINICA MEDICA ORTOPEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MUNDO DA CRIANCA CLINICA DE TERAPIAS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA POMPEIA DE ORTOPEDIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CEMEFIS CLINICA DE ESPECIALIDADES LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DR CLINICA MEDICA E ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA VOXEL DE IMAGEM EM ODONTOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,GLOBAL MED CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SALIS CLINICA DE TERAPIAS INTEGRATIVAS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DOUTOR DEZ CLINICA MEDICA E ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA PARA TODOS OS TONS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE MEDICINA DE ARAUCARIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ALERGIA E IMUNOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA CUIDA DE TODOS,rede credenciada,clinica de medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MOREIRA E TOMAZ ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AME ASSISTENCIA MEDICA A EMPRESAS LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BRUMED ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AMA ASSISTENCIA MEDICA ALTERNATIVA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FUNDACAO ELETRONUCLEAR DE ASSISTENCIA MEDICA,rede credenciada,de assistencia medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ITAMED ASSISTENCIA MEDICA S S LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,LAPA ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MAM MORATO ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SOS RESGATE ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,UM UNIDADE MEDICA DE ANALISES CLINICAS LTDA,rede credenciada,de medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PRO RENAL ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FATIMA ASSISTENCIA MEDICA EMPRESARIAL LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ASSOCIACAO MEDICA DE ASSISTENCIA INTEGRADA,rede credenciada,de assistencia medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MATERNAL BABY CARE ASSISTENCIA MEDICA LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PALMED ASSISTENCIA MEDICA S S LTDA,rede credenciada,assistencia medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,EQUIPE MEDICA DE SAUDE LTDA,rede credenciada,de medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,INSTITUTO LUZ ASSISTENCIA DE DEPENDENTES LTDA,rede credenciada,de assistencia ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PRO ORAL DE ASSISTENCIA ODONTOLOGICA SC LTDA,rede credenciada,de assistencia ltda,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,de e maternidade,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,HOSP E MATERNIDADE STA MONICA,rede propria,e maternidade sta,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,NOTRE DAME INTERMEDICA MINAS GERAIS SAUDE S.A,rede propria,saude s a,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A. (SAO PAULO),rede propria,saude s a,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S A (COTIA),rede propria,saude s a,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,saude s a,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,saude s a,3
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A,rede propria,saude s a,3
CLINICA PRUDENTE DE MORAES,rede propria,CLINICA ODONTOLOGICA DR GUILHERME DE MORAES,rede credenciada,clinica de moraes,3
CENTRO ODONTO E CLINICA MEDI LEONOR DIAS LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro e ltda,3
MEDICINA PREVENTIVA RIO GRANDE,rede propria,MEDICINA PREVENTIVA RIO BRILHANTE,rede credenciada,medicina preventiva rio,3
IPANEMAFISIO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
DA MATTA CLINICA DE FISIOTERAPIA S S LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CENTRO DE SAUDE E EDUACACAO REPENSAR LTDA.,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de saude e,3
CENTRO PSIQUIATRICO DE PRONTO ATENDIMENTO S S,rede credenciada,PRONTO ATENDIMENTO ATTENTIS ** ATENDIMENTO DE SEGUNDA A SEXTA DE 07H AS 19H**,rede propria,de pronto atendimento,3
CENTRO PSIQUIATRICO DE PRONTO ATENDIMENTO S S,rede credenciada,CC IPSA (PRONTO ATENDIMENTO DE 7 AS 19),rede propria,de pronto atendimento,3
CENTRO PSIQUIATRICO DE PRONTO ATENDIMENTO S S,rede credenciada,CC IPSA (PRONTO ATENDIMENTO DE 8 AS 18),rede propria,de pronto atendimento,3
CENTRO DE FISOTERAPIA E ATIVIDADES FISICAS ZO,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e,3
SAO CAMILO CENTRO MEDICO LTDA EPP,rede credenciada,CENTRO MEDICO SAO GABRIEL,rede propria,sao centro medico,3
SAO CAMILO CENTRO MEDICO LTDA EPP,rede credenciada,CENTRO MEDICO SAO GABRIEL ELT,rede propria,sao centro medico,3
FISIOCLARA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO SANTA CLARA LTDA,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO SANTA LUCIA LTDA MURIAE,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO SANTA CLARA DE BARBACENA LTDA,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO SANTA MONICA LTDA,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO DE ANALISE CLINICA SANTA CECILIA,rede credenciada,laboratorio santa cecilia,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO SANTA RITA LTDA,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO BIOCLINICO SANTA CATARINA LTDA,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,LABORATORIO SANTA ISABEL LTDA,rede credenciada,laboratorio santa ltda,3
LABORATORIO SANTA CECILIA LTDA,rede propria,SANTA CLARA LABORATORIO MEDICO LTDA,rede credenciada,laboratorio santa ltda,3
COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,PA SAO JOSE DOS PINHAIS,rede propria,sao jose dos,3
COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,CC SAO JOSE DOS PINHAIS ELETIVO,rede propria,sao jose dos,3
COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,CC SAO JOSE DOS PINHAIS,rede propria,sao jose dos,3
COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,NOSSO MEDICO SAO JOSE DOS CAMP,rede propria,sao jose dos,3
HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,HOSPITAL CORACAO BALNEARIO,rede propria,hospital coracao balneario,3
HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,HSCOR - HOSPITAL DO CORACAO,rede propria,hospital do coracao,3
HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,do coracao de,3
HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,HCOR - HOSPITAL DO CORACAO,rede propria,hospital do coracao,3
LABHI LABORATORIO DE ANALISES CLINICAS LTDA E,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,de ltda e,3
CENTRO DE FISIOTERAPIA VALE DOS SINOS LTDA EP,rede credenciada,CENTRO AVANCADO DE FISIOTERAPIA HIGIENOPOLIS,rede propria,centro de fisioterapia,3
CENTRO DE FISIOTERAPIA VALE DOS SINOS LTDA EP,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de ltda,3
EVOLUIR CENTRO DE DESENVOLVIMENTO LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de ltda,3
CENTRO DE ESPECIALIDADES CLINICAS DE ITAUNA L,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de clinicas l,3
LABORCENTRO CENTRO MEDICO DE ANAT PATOL E CIT,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e,3
LABORCENTRO CENTRO MEDICO DE ANAT PATOL E CIT,rede credenciada,CENTRO MEDICO BEZERRA DE MENEZES,rede propria,centro medico de,3
CLINIPAMCLINICA PARANAENSE DE ASSIST MED LT,rede propria,IPANEMA-SERV DE ASSIST MED CIRURGICA INFANTIL LTDA,rede credenciada,de assist med,3
CLINICA DE PSICOLOGIA LUFIEGO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA MINAS GERAIS SAUDE S.A,rede propria,saude s a,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A. (SAO PAULO),rede propria,saude s a,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S A (COTIA),rede propria,saude s a,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,saude s a,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,saude s a,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA SISTEMA DE SAUDE SA,rede propria,sistema de saude,3
GREEN LINE SISTEMA DE SAUDE S/A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A,rede propria,saude s a,3
LABORATORIO DE ANALISES CLINICOS E DIAGNÃ“STIC,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises,3
SOC PARA FUND E MANUT DO HOSPITAL DE CARIDADE,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,e hospital de,3
SOC PARA FUND E MANUT DO HOSPITAL DE CARIDADE,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,e do de,3
SOC PARA FUND E MANUT DO HOSPITAL DE CARIDADE,rede credenciada,HS COR HOSPITAL DO CORACAO DE DUQUE DE CAXIAS,rede propria,do hospital de,3
SOC PARA FUND E MANUT DO HOSPITAL DE CARIDADE,rede credenciada,HOSPITAL DO CORACAO DE LONDRIN,rede propria,do hospital de,3
LAB DE ANALISES CLINICAS ADALA ATEM,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE SANTO AGOSTINHO,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,NOVACLINICA HOSPITAL E MATERNIDADE LTDA,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE MED CENTER LTDA,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE MARINGA S A,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE SAO LUCAS DE EXTREMA L,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE SANTANA LTDA,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE SAO LUC,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE NOSSA SENHORA DE NAZAR,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE BENEFICENTE DE CHARQUE,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,ALBERT SABIN HOSPITAL E MATERNIDADE LTDA,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE DR CHRISTOVAO DA GAMA,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE MOGI LTDA,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE SANTA JOANA S A,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE VIDA'S LTDA.,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE PRESIDENTE PRUDENTE LT,rede credenciada,hospital e maternidade,3
HOSPITAL E MATERNIDADE BRIGIDA,rede propria,HOSPITAL E MATERNIDADE SAO MATEUS LTDA,rede credenciada,hospital e maternidade,3
